storm_id,hit,minCenterDist_km,firstHitTime_utc
7705,0,514.228963000892,NaT
7706,0,2798.21472733622,NaT
7707,0,707.413379958303,NaT
7708,0,2022.93601348715,NaT
7709,0,1257.70459199461,NaT
7710,0,330.384854744042,NaT
7711,0,3018.57553955001,NaT
7712,0,444.962984455283,NaT
7713,1,36.2605971369053,1977-Sep-24 12:00:00
7714,0,3607.23948775659,NaT
7715,0,3962.96315292802,NaT
7716,0,2052.87953735367,NaT
7717,0,3509.73278046763,NaT
7718,0,2668.93732299404,NaT
7719,0,728.330044689402,NaT
7720,0,1782.37554293376,NaT
7721,0,1596.31606481881,NaT
7801,0,5150.11845053662,NaT
7802,1,322.356027592295,1978-Apr-24 00:00:00
7803,0,1494.39168836081,NaT
7804,0,818.647838592071,NaT
7805,0,854.235725824577,NaT
7806,0,1181.67042816075,NaT
7807,0,3146.06405058982,NaT
7808,0,1619.32114325508,NaT
7809,1,27.9417452441988,1978-Jul-26 18:00:00
7810,0,214.164728979707,NaT
7811,0,1323.49638924936,NaT
7812,0,683.551409730367,NaT
7813,0,2531.9709023622,NaT
7814,1,54.2420639079768,1978-Aug-26 18:00:00
7815,0,2418.23782782419,NaT
7816,0,1618.39894490632,NaT
7817,0,3811.21486169636,NaT
7818,0,913.43159205257,NaT
7819,0,3359.5334638833,NaT
7820,0,406.263609576764,NaT
7821,1,209.469231054522,1978-Sep-30 06:00:00
7822,0,3882.89811790443,NaT
7823,0,27.6315551093877,NaT
7824,0,1077.72755949975,NaT
7825,0,4211.66752147835,NaT
7826,0,566.98769272512,NaT
7827,0,1034.72267079667,NaT
7828,0,3379.26529592504,NaT
7829,0,1691.54028143652,NaT
7830,0,3515.37022330762,NaT
7901,0,2193.44014106005,NaT
7902,0,2419.58815210537,NaT
7903,0,1347.00183379977,NaT
7904,0,1161.31041931697,NaT
7905,0,339.483858492247,NaT
7906,1,75.4902919238926,1979-Jul-05 12:00:00
7907,0,379.002253525787,NaT
7908,0,230.682119162731,NaT
7909,1,185.561031241254,1979-Aug-02 06:00:00
7910,0,1345.68907931369,NaT
7911,0,1355.30550804282,NaT
7912,0,2001.58106447338,NaT
7913,0,3531.78887944054,NaT
7914,0,192.903464573496,NaT
7915,0,259.024442944773,NaT
7916,0,1747.28407728752,NaT
7917,0,2472.37380886701,NaT
7918,0,2210.52100769573,NaT
7919,0,860.038657258806,NaT
7920,0,1617.57676436474,NaT
7921,0,632.040997667146,NaT
7922,0,1297.11772914654,NaT
7923,0,1980.80233264693,NaT
7924,0,929.144646364199,NaT
8001,0,6838.76308831379,NaT
8002,0,1125.629365364,NaT
8003,0,2402.33496590015,NaT
8004,0,836.988493152476,NaT
8005,0,281.876028363175,NaT
8006,0,302.903034769602,NaT
8007,0,518.150248359803,NaT
8008,1,159.769955617397,1980-Jul-22 00:00:00
8009,0,408.91940433946,NaT
8010,0,3318.76804510371,NaT
8011,0,4432.8476237173,NaT
8012,0,788.247104205044,NaT
8013,0,1894.06607005358,NaT
8014,0,582.550412094769,NaT
8015,0,193.951669330135,NaT
8016,0,2505.83231739169,NaT
8017,0,3071.36813959828,NaT
8018,0,3727.36998786655,NaT
8019,0,1471.96137081011,NaT
8020,0,2919.87643975086,NaT
8021,0,919.610264745746,NaT
8022,0,604.070579014945,NaT
8023,0,3307.39248594426,NaT
8024,0,1772.46187742551,NaT
8101,0,5242.3190019488,NaT
8102,0,3458.94408551889,NaT
8103,0,3444.22482630347,NaT
8104,0,291.079581296105,NaT
8105,0,1067.64229134748,NaT
8106,0,369.306489355762,NaT
8107,1,97.6376815499638,1981-Jul-06 12:00:00
8108,0,261.040494153579,NaT
8109,0,1070.07346037304,NaT
8110,0,2020.62600292908,NaT
8111,0,2928.8403890642,NaT
8112,0,3404.69881985342,NaT
8113,0,268.318058196903,NaT
8114,0,4427.01771059198,NaT
8115,0,1893.11293795213,NaT
8116,0,4264.32823465113,NaT
8117,0,326.921224195719,NaT
8118,0,1442.45169159194,NaT
8119,0,3460.92087169769,NaT
8120,0,397.894557303706,NaT
8121,0,5006.17731411649,NaT
8122,0,2035.52419226593,NaT
8123,0,1041.03046023215,NaT
8124,0,1662.28268273736,NaT
8125,0,332.546934279453,NaT
8126,0,800.45995677252,NaT
8127,0,1746.40851384634,NaT
8128,0,1960.7182332221,NaT
8129,0,285.565349232831,NaT
8201,0,993.637258141997,NaT
8202,0,736.620175210644,NaT
8203,0,4529.30309756615,NaT
8204,0,1298.81443901273,NaT
8205,0,2800.63350782266,NaT
8206,0,31.8030215197172,NaT
8207,0,1947.63025701676,NaT
8208,0,116.801308309248,NaT
8209,0,806.322598394956,NaT
8210,0,2624.17859945356,NaT
8211,0,1162.01418228016,NaT
8212,0,368.80556816011,NaT
8213,0,1997.41060055806,NaT
8214,0,859.220341063512,NaT
8215,0,2869.44952140207,NaT
8216,0,516.221468383354,NaT
8217,1,116.269400728757,1982-Sep-13 12:00:00
8218,0,2207.1579097342,NaT
8219,0,1235.53191878099,NaT
8220,0,4773.24241308927,NaT
8221,0,2391.21178559112,NaT
8222,0,415.030316852137,NaT
8223,0,3213.44906314324,NaT
8224,0,1351.62019442724,NaT
8225,0,1017.21696902768,NaT
8301,0,645.008993708417,NaT
8302,0,149.393828069195,NaT
8303,1,185.14726924034,1983-Jul-17 00:00:00
8304,0,609.099073515462,NaT
8305,0,1897.04535983109,NaT
8306,0,2860.56417852172,NaT
8307,0,570.4507006518,NaT
8308,0,2125.74461888415,NaT
8309,1,194.513752617156,1983-Sep-08 12:00:00
8310,0,1433.78088164442,NaT
8311,1,193.951669330135,1983-Sep-29 12:00:00
8312,0,906.712262348983,NaT
8313,0,2051.40496044437,NaT
8314,0,99.5883386898006,NaT
8315,0,1134.9926761973,NaT
8316,0,396.416133280618,NaT
8317,0,2200.04657938237,NaT
8318,0,4093.47084150308,NaT
8319,0,1249.2204741141,NaT
8320,0,1215.98620022594,NaT
8321,0,1418.14464168613,NaT
8322,0,2060.49613191276,NaT
8323,0,2303.12253101436,NaT
8401,0,654.561356127904,NaT
8402,0,52.8147737714821,NaT
8403,0,976.506441076511,NaT
8404,0,40.708991249388,NaT
8405,0,2774.05283059428,NaT
8406,0,3947.3877568463,NaT
8407,0,1561.31279223141,NaT
